"Tail_Number","YEAR","YEAR_MFR","AGE","AIR_TIME","FLIGHTS_ANNUAL","FLIGHTS","DISTANCE","TOT_CARRIER_DELAY","TOT_LATE_AIRCRAFT_DELAY","COUNT_CARRIER_DELAY","COUNT_LATE_AIRCRAFT_DELAY","CARRIER_DELAY_30","LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_DELAY_30","COUNT_LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_CANCELLATION","STATE","REGION","TYPE_AIRCRAFT","TYPE_ENGINE","TYPE_REGISTRANT","CARRIER_DELAY_30_RATIO","COUNT_CARRIER_DELAY_30_RATIO","LATE_AIRCRAFT_DELAY_30_RATIO","COUNT_LATE_AIRCRAFT_DELAY_30_RATIO","TOTAL_DELAY_RATE","Proportion_Cancelled"
"75858",2023,2004,19,3105427,693,16500,24681949,5219,4655,113,67,4099,4258,44,31,0,"IL","C",5,5,3,5.91486291486291,0.0634920634920635,6.14430014430014,0.0447330447330447,0.108225108225108,0
"75858",2024,2004,20,3179036,350,16850,25267355,3211,2773,40,35,2888,2591,20,18,0,"IL","C",5,5,3,8.25142857142857,0.0571428571428571,7.40285714285714,0.0514285714285714,0.108571428571429,0
"75861",2006,2001,5,135148,781,781,1059724,2845,5361,74,98,2199,4304,33,36,0,"IL","C",5,5,3,2.81562099871959,0.0422535211267606,5.51088348271447,0.0460947503201024,0.088348271446863,0
"75861",2007,2001,6,326421,1104,1885,2552372,3581,5838,82,110,3023,4917,46,54,0,"IL","C",5,5,3,2.73822463768116,0.0416666666666667,4.45380434782609,0.0489130434782609,0.0905797101449275,0
"75861",2008,2001,7,512322,1057,2942,4001253,5592,6701,123,115,4385,5701,57,49,0,"IL","C",5,5,3,4.14853358561968,0.053926206244087,5.39356669820246,0.0463576158940397,0.100283822138127,0
"75861",2009,2001,8,703727,1033,3975,5501841,3728,3240,123,69,2334,2451,46,27,0,"IL","C",5,5,3,2.2594385285576,0.0445304937076476,2.37270087124879,0.0261374636979671,0.0706679574056147,0
"75861",2010,2001,9,870098,889,4864,6812511,4334,3044,101,66,3454,2378,45,25,0,"IL","C",5,5,3,3.88526434195725,0.0506186726659168,2.67491563554556,0.0281214848143982,0.078740157480315,0
"75861",2011,2001,10,1023826,865,5729,8011038,3992,3242,120,67,2794,2616,48,34,0,"IL","C",5,5,3,3.23005780346821,0.0554913294797688,3.0242774566474,0.0393063583815029,0.0947976878612717,0
"75861",2012,2001,11,1216328,898,6627,9564852,6219,7519,171,112,4382,6670,71,48,1,"IL","C",5,5,3,4.87973273942094,0.0790645879732739,7.42761692650334,0.0534521158129176,0.132516703786191,0.000150897842160857
"75861",2013,2001,12,1407092,764,7391,11133140,4073,2077,92,39,3145,1827,38,21,0,"IL","C",5,5,3,4.11649214659686,0.049738219895288,2.3913612565445,0.0274869109947644,0.0772251308900524,0
"75861",2014,2001,13,1592811,781,8172,12650169,5342,4730,160,85,3633,4124,64,43,0,"IL","C",5,5,3,4.651728553137,0.0819462227912932,5.28040973111396,0.0550576184379001,0.137003841229193,0
"75861",2015,2001,14,1786069,757,8929,14251832,5611,4785,150,72,4218,4379,71,41,3,"IL","C",5,5,3,5.57199471598415,0.0937912813738441,5.78467635402906,0.0541611624834875,0.147952443857332,0.000335983872774107
"75861",2016,2001,15,1952787,818,9747,15605629,5175,10206,146,117,3658,9674,66,58,1,"IL","C",5,5,3,4.4718826405868,0.0806845965770171,11.8264058679707,0.0709046454767726,0.15158924205379,0.000102595670462706
"75861",2017,2001,16,2128243,866,10613,17013957,3685,5674,98,94,2791,5000,41,44,0,"IL","C",5,5,3,3.22286374133949,0.0473441108545035,5.77367205542725,0.0508083140877598,0.0981524249422633,0
"75861",2018,2001,17,2291473,826,11439,18333965,5854,9910,118,111,4951,9352,57,58,0,"IL","C",5,5,3,5.99394673123487,0.0690072639225182,11.3220338983051,0.0702179176755448,0.139225181598063,0
"75861",2019,2001,18,2448577,774,12213,19603375,3380,10328,115,112,2337,9922,46,58,1,"IL","C",5,5,3,3.01937984496124,0.0594315245478036,12.8191214470284,0.0749354005167959,0.134366925064599,8.18799639728159e-05
"75861",2020,2001,19,2530379,465,12678,20244914,2189,1609,34,22,1944,1472,17,9,0,"IL","C",5,5,3,4.18064516129032,0.0365591397849462,3.16559139784946,0.0193548387096774,0.0559139784946237,0
"75861",2021,2001,20,2687616,857,13535,21493021,3501,8272,101,78,2572,7944,40,33,1,"IL","C",5,5,3,3.00116686114352,0.0466744457409568,9.26954492415403,0.0385064177362894,0.0851808634772462,7.3882526782416e-05
"75861",2022,2001,21,2807778,665,14200,22444275,3514,3146,74,46,2899,2766,32,17,1,"IL","C",5,5,3,4.3593984962406,0.0481203007518797,4.1593984962406,0.0255639097744361,0.0736842105263158,7.04225352112676e-05
"75861",2023,2001,22,2965364,816,15016,23697853,5036,7888,134,103,3841,7408,55,62,0,"IL","C",5,5,3,4.70710784313725,0.0674019607843137,9.07843137254902,0.0759803921568627,0.143382352941176,0
"75861",2024,2001,23,3054077,439,15455,24407081,1914,3592,63,52,1355,3244,27,23,1,"IL","C",5,5,3,3.08656036446469,0.061503416856492,7.38952164009112,0.0523917995444191,0.113895216400911,6.47039792947266e-05
"758AN",2018,2001,17,49966,144,144,428051,671,348,19,5,483,308,10,1,0,"TX","2",5,5,3,3.35416666666667,0.0694444444444444,2.13888888888889,0.00694444444444444,0.0763888888888889,0
"758AN",2019,2001,18,93851,143,287,801684,1610,98,15,3,1465,54,7,1,0,"TX","2",5,5,3,10.2447552447553,0.048951048951049,0.377622377622378,0.00699300699300699,0.0559440559440559,0
"758AN",2020,2001,19,114580,77,364,974639,1082,129,11,3,1022,110,9,2,0,"TX","2",5,5,3,13.2727272727273,0.116883116883117,1.42857142857143,0.025974025974026,0.142857142857143,0
"758AN",2021,2001,20,188805,309,673,1597233,3986,948,58,15,3556,834,24,6,2,"TX","2",5,5,3,11.5080906148867,0.0776699029126214,2.69902912621359,0.0194174757281553,0.0970873786407767,0.00297176820208024
"758AN",2022,2001,21,205579,84,757,1735910,620,316,15,3,537,286,9,2,1,"TX","2",5,5,3,6.39285714285714,0.107142857142857,3.40476190476191,0.0238095238095238,0.130952380952381,0.00132100396301189
"758AN",2023,2001,22,223942,87,844,1885511,483,778,13,4,419,756,4,2,0,"TX","2",5,5,3,4.81609195402299,0.0459770114942529,8.68965517241379,0.0229885057471264,0.0689655172413793,0
"758AN",2024,2001,23,228696,31,875,1922874,154,17,5,1,114,0,3,0,0,"TX","2",5,5,3,3.67741935483871,0.0967741935483871,0,0,0.0967741935483871,0
"758EV",2005,2005,0,104125,1182,1182,783856,5265,2158,127,48,3975,1731,61,21,22,"UT","S",5,5,3,3.36294416243655,0.0516074450084602,1.46446700507614,0.0177664974619289,0.0693739424703892,0.0186125211505922
"758EV",2006,2005,1,243894,1492,2674,1805554,8474,2028,187,47,6813,1599,91,26,9,"UT","S",5,5,3,4.56635388739946,0.0609919571045576,1.07171581769437,0.017426273458445,0.0784182305630027,0.00336574420344054
"758EV",2007,2005,2,378062,1625,4299,2758339,12286,3312,269,79,9641,2523,108,34,15,"UT","S",5,5,3,5.93292307692308,0.0664615384615385,1.55261538461538,0.0209230769230769,0.0873846153846154,0.00348918353105373
"758EV",2008,2005,3,517723,1723,6022,3721042,10986,6532,277,151,8475,5260,133,70,10,"UT","S",5,5,3,4.91874637260592,0.0771909460243761,3.05281485780615,0.04062681369704,0.117817759721416,0.00166057788110262
"758EV",2009,2005,4,650103,1720,7742,4626621,7105,13947,274,318,4851,11227,124,141,14,"UT","S",5,5,3,2.8203488372093,0.072093023255814,6.52732558139535,0.0819767441860465,0.15406976744186,0.00180831826401447
"758EV",2010,2005,5,786666,1742,9484,5595855,7506,8481,156,155,6191,7474,64,74,39,"UT","S",5,5,3,3.55396096440873,0.0367393800229621,4.29047072330654,0.0424799081515499,0.0792192881745121,0.00411218894981021
"758EV",2011,2005,6,919812,1623,11107,6560600,8894,9259,182,194,7758,7726,88,93,48,"UT","S",5,5,3,4.78003696857671,0.0542205791743685,4.76032039433148,0.0573012939001848,0.111521873074553,0.0043215989916269
"758EV",2012,2005,7,1056568,1688,12795,7511267,7989,8168,143,134,6984,7233,65,64,6,"UT","S",5,5,3,4.13744075829384,0.0385071090047393,4.28495260663507,0.037914691943128,0.0764218009478673,0.000468933177022274
"758EV",2013,2005,8,1190858,1685,14480,8455921,9784,9881,197,199,8416,8282,99,87,28,"UT","S",5,5,3,4.9946587537092,0.0587537091988131,4.91513353115727,0.0516320474777448,0.110385756676558,0.00193370165745856
"758EV",2014,2005,9,1322857,1719,16199,9393633,11885,9443,229,204,10469,7843,111,97,45,"UT","S",5,5,3,6.09016870273415,0.0645724258289703,4.56253635834788,0.0564281559045957,0.121000581733566,0.00277794925612692
"758EV",2015,2005,10,1439575,1569,17768,10196195,7984,6545,181,166,6581,5058,89,72,30,"UT","S",5,5,3,4.19439133205864,0.0567240280433397,3.22370936902486,0.0458891013384321,0.102613129381772,0.00168842863574966
"758EV",2016,2005,11,1555010,1582,19350,10968405,15341,10069,165,173,14308,8928,77,95,6,"UT","S",5,5,3,9.04424778761062,0.0486725663716814,5.64348925410872,0.0600505689001264,0.108723135271808,0.000310077519379845
"758EV",2017,2005,12,1675123,1556,20906,11805688,16332,13725,233,227,14758,12034,126,105,15,"UT","S",5,5,3,9.48457583547558,0.0809768637532134,7.73393316195373,0.0674807197943445,0.148457583547558,0.000717497369176313
"758EV",2018,2005,13,1760005,1186,22092,12373710,9467,8859,127,128,8650,8115,59,54,4,"UT","S",5,5,3,7.29342327150084,0.0497470489038786,6.84232715008432,0.045531197301855,0.0952782462057336,0.000181061017562919
"758EV",2019,2005,14,1895521,1945,24037,13285727,15292,15005,188,265,14008,13342,107,134,2,"UT","S",5,5,3,7.20205655526992,0.055012853470437,6.85964010282776,0.0688946015424165,0.123907455012853,8.32050588675791e-05
"758EV",2020,2005,15,1974363,1103,25140,13832717,5369,2074,64,22,4753,1969,31,11,0,"UT","S",5,5,3,4.30915684496827,0.028105167724388,1.78513145965549,0.0099728014505893,0.0380779691749773,0
"758EV",2021,2005,16,2107818,1678,26818,14744571,8010,15351,105,185,6976,14366,46,108,13,"UT","S",5,5,3,4.15733015494637,0.0274135876042908,8.56138259833135,0.0643623361144219,0.0917759237187128,0.000484749049146096
"758EV",2022,2005,17,2157402,665,27483,15086942,2855,5266,60,55,2189,4927,24,33,6,"UT","S",5,5,3,3.29172932330827,0.0360902255639098,7.40902255639098,0.0496240601503759,0.0857142857142857,0.000218316777644362
"758SK",2005,2005,0,29917,368,368,210931,3435,1259,57,14,3073,1205,32,8,0,"UT","S",5,5,3,8.35054347826087,0.0869565217391304,3.27445652173913,0.0217391304347826,0.108695652173913,0
"758SK",2006,2005,1,179328,1764,2132,1262374,9242,8597,205,130,7035,7605,88,62,0,"UT","S",5,5,3,3.98809523809524,0.0498866213151928,4.31122448979592,0.0351473922902494,0.0850340136054422,0
"758SK",2007,2005,2,338615,1740,3872,2389689,8046,11387,175,180,6163,10306,73,110,0,"UT","S",5,5,3,3.54195402298851,0.0419540229885058,5.92298850574713,0.0632183908045977,0.105172413793104,0
"758SK",2008,2005,3,488373,1636,5508,3470641,4162,9340,102,162,3299,8161,47,85,11,"UT","S",5,5,3,2.01650366748166,0.0287286063569682,4.98838630806846,0.0519559902200489,0.0806845965770171,0.00199709513435004
"758SK",2009,2005,4,634415,1564,7072,4509440,3036,7221,95,171,2232,6079,45,97,11,"UT","S",5,5,3,1.42710997442455,0.028772378516624,3.88682864450128,0.0620204603580563,0.0907928388746803,0.00155542986425339
"758SK",2010,2005,5,793362,1705,8777,5638212,4450,7216,141,187,3187,5713,67,103,2,"UT","S",5,5,3,1.86920821114369,0.0392961876832845,3.35073313782991,0.0604105571847507,0.0997067448680352,0.00022786829212715
"758SK",2011,2005,6,961711,1630,10407,6877182,5063,7203,151,213,3704,5034,66,94,10,"UT","S",5,5,3,2.27239263803681,0.0404907975460123,3.08834355828221,0.0576687116564417,0.098159509202454,0.000960891707504564
"758SK",2012,2005,7,1121433,1580,11987,8041061,3605,6423,123,176,2523,4668,59,70,7,"UT","S",5,5,3,1.59683544303797,0.0373417721518987,2.95443037974684,0.0443037974683544,0.0816455696202532,0.000583965963126721
"758SK",2013,2005,8,1275994,1554,13541,9155338,6855,11290,153,241,5819,9451,78,111,4,"UT","S",5,5,3,3.74453024453025,0.0501930501930502,6.08172458172458,0.0714285714285714,0.121621621621622,0.000295399158112399
"758SK",2014,2005,9,1421875,1429,14970,10233091,6875,11965,164,269,5475,9829,77,114,18,"UT","S",5,5,3,3.83135059482155,0.0538838348495451,6.87823652904129,0.079776067179846,0.133659902029391,0.00120240480961924
"758SK",2015,2005,10,1565033,1576,16546,11247106,7882,9543,160,225,6620,7874,76,121,14,"UT","S",5,5,3,4.2005076142132,0.0482233502538071,4.99619289340102,0.0767766497461929,0.125,0.000846125951891696
"758SK",2016,2005,11,1675052,1281,17827,12024313,4085,4903,83,112,3574,3904,38,47,4,"UT","S",5,5,3,2.79000780640125,0.029664324746292,3.04761904761905,0.0366900858704137,0.0663544106167057,0.000224378751332249
"758SK",2017,2005,12,1814551,2062,19889,12931634,9778,8835,107,190,9263,7555,59,105,0,"UT","S",5,5,3,4.49224054316198,0.0286129970902037,3.6639185257032,0.050921435499515,0.0795344325897187,0
"758SK",2018,2005,13,1955947,2099,21988,13861380,12095,10130,132,201,11294,8718,65,108,5,"UT","S",5,5,3,5.3806574559314,0.0309671272034302,4.15340638399238,0.0514530728918533,0.0824202000952835,0.000227396761870111
"758SK",2019,2005,14,2076434,1700,23688,14660233,12016,11837,131,199,11117,10566,63,101,4,"UT","S",5,5,3,6.53941176470588,0.0370588235294118,6.21529411764706,0.0594117647058824,0.0964705882352941,0.000168861870989531
"758SK",2020,2005,15,2164410,1221,24909,15282784,5381,4530,80,37,4727,4312,43,24,0,"UT","S",5,5,3,3.87141687141687,0.0352170352170352,3.53153153153153,0.0196560196560197,0.0548730548730549,0
"758SK",2021,2005,16,2289046,1517,26426,16148568,6129,15101,91,168,5183,14298,36,100,11,"UT","S",5,5,3,3.4166117336849,0.023731048121292,9.42518127883982,0.0659195781147001,0.0896506262359921,0.00041625671686975
"758SK",2022,2005,17,2392468,1436,27862,16847415,16097,5175,164,85,14712,4609,71,49,6,"UT","S",5,5,3,10.2451253481894,0.0494428969359332,3.20961002785515,0.0341225626740947,0.0835654596100279,0.000215347067690762
"758SK",2023,2005,18,2472260,1187,29049,17365485,13112,4240,126,46,12184,4001,64,22,0,"UT","S",5,5,3,10.2645324347094,0.0539174389216512,3.37068239258635,0.0185341196293176,0.0724515585509688,0
"758SK",2024,2005,19,2509593,482,29531,17613987,2143,208,45,10,1645,66,17,4,0,"UT","S",5,5,3,3.41286307053942,0.0352697095435685,0.136929460580913,0.00829875518672199,0.0435684647302904,0
"758US",2007,2000,7,124773,1569,1569,805939,4114,7591,231,222,1810,5608,77,101,0,"UT","S",5,5,3,1.15360101975781,0.0490758444869343,3.5742511153601,0.0643722115997451,0.113448056086679,0
"758US",2008,2000,8,263636,1727,3296,1699767,2954,4135,108,112,2241,3237,48,60,0,"UT","S",5,5,3,1.29762594093804,0.0277938621887667,1.87434858135495,0.0347423277359583,0.062536189924725,0
"758US",2009,2000,9,385216,1720,5016,2452815,1683,2302,77,88,932,1293,30,33,1,"UT","S",5,5,3,0.541860465116279,0.0174418604651163,0.751744186046512,0.0191860465116279,0.0366279069767442,0.000199362041467305
"758US",2010,2000,10,504889,1631,6647,3221411,2813,3479,101,95,1880,2599,45,50,2,"UT","S",5,5,3,1.15266707541386,0.0275904353157572,1.59350091968118,0.0306560392397302,0.0582464745554874,0.0003008876184745
"758US",2011,2000,11,634946,1686,8333,4056106,4691,4569,179,138,2802,3566,75,76,0,"UT","S",5,5,3,1.66192170818505,0.0444839857651246,2.11506524317912,0.0450771055753262,0.0895610913404508,0
"758US",2012,2000,12,752476,1514,9847,4820521,1857,2138,84,62,1005,1541,32,27,3,"UT","S",5,5,3,0.663804491413474,0.0211360634081902,1.01783355350066,0.0178335535006605,0.0389696169088507,0.00030466131816797
"758US",2013,2000,13,887059,1789,11636,5680879,4705,4781,158,122,3161,3850,58,67,1,"UT","S",5,5,3,1.76690888764673,0.0324203465623253,2.15204024594746,0.0374510899944103,0.0698714365567356,8.5940185630801e-05
"758US",2014,2000,14,1037951,1679,13315,6710917,5693,3993,158,89,4354,3232,66,39,1,"UT","S",5,5,3,2.59321024419297,0.0393091125670042,1.9249553305539,0.0232281119714116,0.0625372245384157,7.51032669921142e-05
"758US",2015,2000,15,1183571,1429,14744,7732241,4306,2473,154,97,3150,1419,75,39,0,"UT","S",5,5,3,2.20433869839048,0.0524842547235829,0.993002099370189,0.0272918124562631,0.079776067179846,0
"758US",2016,2000,16,1300092,1112,15856,8556070,3875,4710,89,85,3155,3980,37,38,0,"UT","S",5,5,3,2.83723021582734,0.033273381294964,3.57913669064748,0.0341726618705036,0.0674460431654676,0
"758US",2018,2000,18,1431484,1233,17089,9498241,3913,4531,91,86,3206,3761,36,34,8,"UT","S",5,5,3,2.60016220600162,0.0291970802919708,3.05028386050284,0.0275750202757502,0.056772100567721,0.000468137398326409
"758US",2019,2000,19,1580073,1534,18623,10561288,6303,10440,153,173,5086,9200,71,85,12,"UT","S",5,5,3,3.3155149934811,0.046284224250326,5.9973924380704,0.0554106910039113,0.101694915254237,0.000644364495516297
"758US",2020,2000,20,1678550,934,19557,11309017,2620,2443,80,43,1922,2100,36,21,3,"UT","S",5,5,3,2.05781584582441,0.0385438972162741,2.24839400428265,0.0224839400428265,0.0610278372591007,0.000153397760392698
"758US",2021,2000,21,1791383,1174,20731,12116735,6653,8476,126,114,5716,7960,59,65,17,"UT","S",5,5,3,4.86882453151618,0.0502555366269165,6.78023850085179,0.055366269165247,0.105621805792164,0.000820027977425112
"758US",2022,2000,22,1921894,1381,22112,13061509,11211,15616,186,202,9975,14531,92,101,21,"UT","S",5,5,3,7.22302679217958,0.0666183924692252,10.5220854453295,0.0731354091238233,0.139753801593049,0.000949710564399421
"758US",2023,2000,23,2067745,1517,23629,14087952,10846,14955,163,215,9629,13478,75,99,2,"UT","S",5,5,3,6.34739617666447,0.0494396835860251,8.88464073829928,0.0652603823335531,0.114700065919578,8.46417537771383e-05
"758US",2024,2000,24,2128097,703,24332,14496258,10147,12696,126,150,9255,11892,65,73,0,"UT","S",5,5,3,13.1650071123755,0.0924608819345661,16.9160739687056,0.103840682788051,0.196301564722617,0
"759AN",2019,2001,18,40298,130,133,342111,389,218,14,8,244,163,5,3,0,"TX","2",5,5,3,1.87692307692308,0.0384615384615385,1.25384615384615,0.0230769230769231,0.0615384615384615,0
"759AN",2020,2001,19,64738,87,220,544859,1819,536,7,1,1781,536,4,1,0,"TX","2",5,5,3,20.4712643678161,0.0459770114942529,6.16091954022988,0.0114942528735632,0.0574712643678161,0
"759AN",2021,2001,20,119587,246,466,996733,1946,599,37,13,1632,544,16,8,0,"TX","2",5,5,3,6.63414634146341,0.0650406504065041,2.21138211382114,0.032520325203252,0.0975609756097561,0
"759AN",2022,2001,21,137743,92,558,1147950,1050,510,18,8,904,479,7,2,2,"TX","2",5,5,3,9.82608695652174,0.0760869565217391,5.20652173913043,0.0217391304347826,0.0978260869565217,0.003584229390681
"759AN",2023,2001,22,153338,80,638,1275842,608,1028,9,3,518,1028,6,2,0,"TX","2",5,5,3,6.475,0.075,12.85,0.025,0.1,0
"759AN",2024,2001,23,161061,41,679,1338126,231,22,5,2,223,0,3,0,0,"TX","2",5,5,3,5.4390243902439,0.0731707317073171,0,0,0.0731707317073171,0
"759EV",2005,2005,0,102311,1156,1156,774977,6140,1918,120,35,5275,1633,67,20,22,"UT","S",5,5,3,4.56314878892734,0.0579584775086505,1.41262975778547,0.0173010380622837,0.0752595155709343,0.0190311418685121
"759EV",2006,2005,1,239938,1498,2654,1795868,10084,2515,204,50,8393,2111,100,24,15,"UT","S",5,5,3,5.60280373831776,0.0667556742323097,1.40921228304406,0.0160213618157543,0.0827770360480641,0.00565184626978146
"759EV",2007,2005,2,372171,1630,4284,2742514,11903,3655,292,90,8673,2788,115,42,19,"UT","S",5,5,3,5.32085889570552,0.0705521472392638,1.71042944785276,0.0257668711656442,0.096319018404908,0.00443510737628385
"759EV",2008,2005,3,509927,1754,6038,3698260,12598,6600,287,156,10149,5321,136,76,3,"UT","S",5,5,3,5.78620296465222,0.0775370581527936,3.03363740022805,0.0433295324971494,0.120866590649943,0.000496853262669758
"759EV",2009,2005,4,649306,1877,7915,4648134,7733,13427,271,317,5546,10573,132,142,11,"UT","S",5,5,3,2.95471497069792,0.0703249866808737,5.63292488012786,0.0756526371870005,0.145977623867874,0.00138976626658244
"759EV",2010,2005,5,792637,1821,9736,5657988,7292,7168,164,157,5886,5936,71,83,29,"UT","S",5,5,3,3.23228995057661,0.0389895661724327,3.25974739154311,0.0455793520043932,0.0845689181768259,0.00297863599013969
"759EV",2011,2005,6,927105,1615,11351,6617686,9157,10704,192,206,7878,9174,100,116,30,"UT","S",5,5,3,4.87801857585139,0.0619195046439628,5.68049535603715,0.0718266253869969,0.13374613003096,0.0026429389481103
"759EV",2012,2005,7,1061148,1727,13078,7540640,8223,5983,140,133,7223,4956,55,66,3,"UT","S",5,5,3,4.18239722061378,0.0318471337579618,2.86971627099016,0.0382165605095541,0.0700636942675159,0.000229392873528062
"759EV",2013,2005,8,1188074,1574,14652,8424982,7431,10185,161,176,6445,9079,79,97,32,"UT","S",5,5,3,4.09466327827192,0.0501905972045743,5.76810673443456,0.0616264294790343,0.111817026683609,0.00218400218400218
"759EV",2014,2005,9,1312748,1658,16310,9321444,9840,8586,209,188,8266,7149,99,92,39,"UT","S",5,5,3,4.98552472858866,0.0597104945717732,4.31182147165259,0.0554885404101327,0.115199034981906,0.00239117106069896
"759EV",2015,2005,10,1431730,1643,17953,10124958,11281,8591,189,150,9958,7497,82,69,33,"UT","S",5,5,3,6.06086427267194,0.0499087035909921,4.56299452221546,0.0419963481436397,0.0919050517346318,0.00183813290257896
"759EV",2016,2005,11,1553909,1688,19641,10944520,12188,9962,187,169,10914,9003,89,93,22,"UT","S",5,5,3,6.46563981042654,0.0527251184834123,5.3335308056872,0.0550947867298578,0.10781990521327,0.00112010590092154
"759EV",2017,2005,12,1667025,1464,21105,11721608,21576,15533,230,230,20294,14093,118,105,4,"UT","S",5,5,3,13.8620218579235,0.0806010928961749,9.62636612021858,0.0717213114754098,0.152322404371585,0.000189528547737503
"759EV",2018,2005,13,1750272,1169,22274,12276343,10695,8412,127,155,9884,6955,68,65,4,"UT","S",5,5,3,8.45508982035928,0.058169375534645,5.94952951240376,0.0556030795551754,0.11377245508982,0.000179581574930412
"759EV",2019,2005,14,1868054,1592,23866,13066403,9415,9680,127,177,8663,8466,62,78,2,"UT","S",5,5,3,5.44158291457286,0.0389447236180904,5.3178391959799,0.0489949748743719,0.0879396984924623,8.38012234978631e-05
"759EV",2020,2005,15,1971155,1434,25300,13787539,8220,4876,65,49,7563,4567,25,19,0,"UT","S",5,5,3,5.27405857740586,0.0174337517433752,3.18479776847978,0.0132496513249651,0.0306834030683403,0
"759EV",2021,2005,16,2111149,1724,27024,14755321,8583,12358,105,134,7701,11906,50,74,7,"UT","S",5,5,3,4.4669373549884,0.0290023201856149,6.90603248259861,0.04292343387471,0.0719257540603248,0.00025902901124926
"759EV",2022,2005,17,2144492,404,27428,14991564,1253,1662,23,19,1017,1493,9,7,2,"UT","S",5,5,3,2.51732673267327,0.0222772277227723,3.69554455445545,0.0173267326732673,0.0396039603960396,7.29181857955374e-05
"76010",1999,1999,0,10263,60,60,79380,0,0,0,0,0,0,0,0,0,"IL","C",5,5,3,0,0,0,0,0,0
"76010",2001,1999,2,18378,32,106,143738,0,0,0,0,0,0,0,0,0,"IL","C",5,5,3,0,0,0,0,0,0
"76010",2002,1999,3,37081,100,206,293250,0,0,0,0,0,0,0,0,0,"IL","C",5,5,3,0,0,0,0,0,0
"76010",2003,1999,4,50455,65,271,401716,0,21,0,1,0,0,0,0,0,"IL","C",5,5,3,0,0,0,0,0,0
"76010",2004,1999,5,58521,41,312,464124,263,0,6,0,174,0,2,0,0,"IL","C",5,5,3,4.24390243902439,0.0487804878048781,0,0,0.0487804878048781,0
"76010",2010,1999,11,69235,28,373,548430,471,24,4,1,455,0,3,0,0,"IL","C",5,5,3,16.25,0.107142857142857,0,0,0.107142857142857,0
"76010",2011,1999,12,75248,33,406,594630,183,53,5,1,115,53,2,1,0,"IL","C",5,5,3,3.48484848484848,0.0606060606060606,1.60606060606061,0.0303030303030303,0.0909090909090909,0
"76010",2018,1999,19,92274,29,487,729625,199,0,3,0,167,0,1,0,0,"IL","C",5,5,3,5.75862068965517,0.0344827586206896,0,0,0.0344827586206896,0
"76010",2019,1999,20,106006,76,563,839719,837,675,11,8,713,588,4,3,0,"IL","C",5,5,3,9.38157894736842,0.0526315789473684,7.73684210526316,0.0394736842105263,0.0921052631578947,0
